ID,Expected Price ($1k)
EV34089,25.0
EV64541,39.90000000000003
EV54038,21.0
EV67410,46.74499999999991
EV65403,78.0
EV1722,57.0
EV48008,30.15200000000004
EV88223,69.0
EV44402,17.0
EV84340,69.0
EV12021,64.0
EV52087,69.0
EV69427,73.0
EV52567,38.0
EV88507,30.0
EV90023,25.0
EV12821,70.0
EV58597,30.0
EV56914,64.0
EV24783,43.0
EV35002,20.0
EV78723,72.0
EV50277,25.0
EV44281,43.0
EV2045,62.0
EV14854,33.0
EV37330,19.0
EV12251,18.0
EV21930,64.0
EV51783,20.0
EV88294,73.0
EV55042,21.0
EV21543,73.0
EV72597,73.0
EV91777,33.800000000000054
EV54679,20.0
EV29202,39.90000000000003
EV30101,69.0
EV19923,27.0
EV4182,18.0
EV36803,50.0
EV71038,41.78000000000001
EV34566,57.0
EV48165,16.25099999999998
EV1396,60.0
EV7863,50.0
EV15027,73.0
EV19337,57.0
EV19170,57.0
EV18130,73.0
EV78779,65.0
EV2390,105.0
EV30418,98.3999999999998
EV14480,69.0
EV82849,32.400000000000055
EV21827,102.0
EV82573,35.0
EV88576,72.0
EV48274,50.0
EV46876,15.0
EV52548,50.0
EV52867,64.0
EV63319,33.88999999999988
EV79845,46.5
EV79449,50.0
EV7993,50.0
EV69723,32.09999999999994
EV50561,72.0
EV10119,40.0
EV71639,8.899999999999984
EV62466,73.0
EV50403,31.67000000000007
EV44851,18.0
EV50233,41.78000000000001
EV68707,57.0
EV32066,39.0
EV59825,35.0
EV72205,20.0
EV87137,57.0
EV75620,43.0
EV35725,35.0
EV6144,69.0
EV60110,25.0
EV13181,21.997999999999887
EV41556,42.7999999999998
EV76628,72.89999999999988
EV19207,69.0
EV82810,24.690000000000023
EV52512,69.0
EV16688,73.0
EV75191,64.0
EV66687,25.0
EV81174,31.5
EV69489,73.0
EV88201,70.0
EV67674,70.0
EV24763,20.0
EV53176,48.899999999999956
EV56818,69.0
EV74316,21.258000000000024
EV36686,78.0
EV24601,57.0
EV83455,17.0
EV79247,69.0
EV10300,18.0
EV80991,90.0
EV550,36.60000000000003
EV86809,69.0
EV59882,25.0
EV22840,64.0
EV3323,119.79999999999986
EV3039,25.0
EV31746,21.997999999999884
EV68194,57.0
EV59827,31.5
EV14254,16.0
EV42371,57.0
EV55990,64.0
EV73980,64.0
EV10494,42.0
EV59751,85.0
EV80087,36.60000000000003
EV54734,20.0
EV45835,65.0
EV63233,78.0
EV21379,70.0
EV4466,36.60000000000003
EV65843,73.0
EV51952,69.0
EV40316,14.5
EV50797,64.0
EV20613,50.0
EV2600,28.0
EV47871,50.0
EV55862,73.0
EV15786,78.0
EV38518,43.0
EV19855,12.0
EV45319,35.0
EV90391,23.0
EV9456,73.0
EV15826,73.0
EV78692,45.69999999999992
EV25717,43.0
EV26916,102.0
EV82123,33.900000000000006
EV37417,73.0
EV40275,19.0
EV59791,43.0
EV13389,28.0
EV30774,42.7999999999998
EV66494,19.0
EV87824,37.41299999999998
EV54959,27.0
EV15944,25.0
EV55330,22.19999999999996
EV3787,105.0
EV67069,20.00400000000016
EV86317,64.0
EV64832,70.0
EV40926,17.0
EV6047,25.0
EV59059,31.67000000000007
EV61095,69.0
EV20108,15.0
EV3922,40.0
EV60950,73.0
EV19947,40.0
EV6494,64.0
EV61965,64.0
EV76656,50.0
EV56812,70.0
EV49665,41.0
EV4792,29.997999999999735
EV55122,64.0
EV57624,73.0
EV12601,30.0
EV19384,36.5
EV12004,142.0
EV9885,14.5
EV10589,69.0
EV50372,69.0
EV2915,20.5
EV54096,41.78000000000001
EV34682,18.0
EV49138,43.0
EV27137,72.0
EV33205,57.0
EV38783,16.0
EV21513,73.0
EV79122,21.997999999999884
EV61937,15.0
EV56862,65.0
EV45047,18.0
EV8412,19.0
EV42530,31.67000000000007
EV18984,62.0
EV72887,73.0
EV65330,73.0
EV23615,78.0
EV32582,62.0
EV33913,73.0
EV90592,18.057999999999996
EV63075,50.0
EV87875,33.72
EV42736,57.0
EV76204,78.0
EV56036,24.690000000000023
EV89573,73.0
EV44019,57.0
EV7003,69.0
EV37890,22.856999999999974
EV87568,20.59999999999996
EV17941,16.0
EV127,69.0
EV5279,21.99799999999988
EV31762,50.0
EV45193,21.0
EV47495,20.00400000000016
EV90976,5.499000000000011
EV26682,102.0
EV18679,31.67000000000007
EV77064,21.0
EV33772,69.0
EV28207,39.0
EV14115,39.0
EV1758,64.0
EV27511,78.0
EV3283,73.0
EV83149,102.0
EV51735,25.0
EV61768,18.0
EV75185,35.0
EV27016,22.856999999999974
EV5431,57.0
EV30998,26.0
EV54007,19.0
EV30498,22.0
EV4357,62.0
EV24409,16.0
EV88164,19.0
EV62978,69.0
EV28918,15.0
EV24035,40.0
EV54753,102.0
EV3262,69.0
EV29097,72.0
EV52299,31.5
EV55190,19.0
EV54212,57.0
EV53824,72.0
EV60035,24.0
EV71255,20.0
EV9799,73.0
EV2561,64.0
EV51771,39.0
EV83679,85.0
EV83298,23.0
EV49266,18.0
EV48376,85.0
EV83029,17.0
EV84517,29.997999999999735
EV87317,27.0
EV82909,17.0
EV38960,69.0
EV76103,17.0
EV18730,73.0
EV50336,21.258000000000024
EV65061,18.0
EV43778,21.0
EV5941,20.0
EV58665,30.0
EV51548,42.79999999999981
EV55225,64.0
EV26522,62.0
EV42615,85.0
EV73107,68.0
EV34657,24.690000000000044
EV23563,73.0
EV91605,36.98000000000001
EV64967,50.0
EV90702,57.0
EV55294,90.0
EV31266,24.282999999999998
EV2678,10.042000000000007
EV24029,73.0
EV67280,16.0
EV62321,67.06999999999992
EV15226,36.5
EV19810,64.0
EV63088,16.364999999999952
EV68283,10.042000000000007
EV45825,64.0
EV86733,35.0
EV29115,52.89999999999997
EV18861,65.0
EV29779,39.90000000000003
EV34275,65.0
EV74814,30.0
EV39861,31.67000000000007
EV13665,31.5
EV78435,30.0
EV91212,24.282999999999998
EV73856,64.0
EV12798,60.19999999999988
EV10296,50.0
EV10058,36.60000000000003
EV27619,40.90000000000007
EV63469,39.90000000000003
EV68373,24.282999999999998
EV51914,64.0
EV22166,18.0
EV52160,64.0
EV89268,20.0
EV30700,29.997999999999738
EV2697,64.0
EV24351,25.0
EV90661,21.997999999999884
EV34464,69.0
EV63991,105.0
EV1067,18.0
EV47391,38.0
EV21617,25.0
EV78738,64.0
EV49585,65.0
EV55948,13.115000000000002
EV84074,20.0
EV15793,16.364999999999952
EV37546,25.0
EV18615,15.200000000000031
EV69949,30.0
EV44379,78.0
EV34251,60.0
EV22027,36.5
EV22531,57.0
EV7456,51.0
EV27362,30.0
EV2940,37.0
EV12986,36.60000000000003
EV53339,72.0
EV79329,27.0
EV10969,20.00400000000016
EV11571,25.0
EV24947,20.0
EV22290,50.0
EV52581,60.0
EV7825,50.0
EV77496,73.0
EV13849,73.0
EV66185,22.856999999999974
EV73064,19.0
EV24410,22.19999999999996
EV34783,7.0
EV6836,19.0
EV25732,69.0
EV67357,50.0
EV89352,30.0
EV4165,69.0
EV32394,69.0
EV35979,41.780000000000015
EV37006,20.00400000000016
EV73813,46.5
EV65646,38.0
EV89802,64.0
EV52144,90.0
EV53797,15.0
EV51881,34.5
EV14907,30.15200000000004
EV63984,64.0
EV69181,73.0
EV21156,18.0
EV80246,65.0
EV64033,21.997999999999884
EV39726,40.90000000000007
EV57237,37.0
EV72847,18.5
EV2185,17.0
EV16862,25.0
EV89445,39.90000000000003
EV79375,50.0
EV59911,64.0
EV8370,24.282999999999998
EV70189,20.00400000000016
EV58929,50.0
EV8096,42.0
EV81705,21.0
EV41571,20.00400000000016
EV49570,43.0
EV3616,73.0
EV73978,21.0
EV36412,42.7999999999998
EV59466,18.5
EV44179,35.0
EV42464,69.0
EV33905,17.0
EV36976,73.0
EV46842,50.0
EV70507,72.0
EV22863,16.364999999999952
EV19066,62.0
EV4977,57.0
EV10144,73.0
EV74849,73.0
EV70030,21.0
EV11893,24.282999999999998
EV71991,64.0
EV30792,13.900000000000011
EV22119,18.0
EV24732,65.0
EV59758,27.0
EV408,90.0
EV86712,18.5
EV5276,25.0
EV52555,64.0
EV83743,21.997999999999884
EV49125,17.0
EV6355,70.0
EV78173,64.0
EV73595,69.0
EV65818,46.74499999999991
EV86633,58.0
EV34105,10.042000000000007
EV22519,72.0
EV40996,119.79999999999986
EV56545,73.0
EV17124,73.0
EV17908,64.0
EV55581,19.0
EV9021,90.0
EV14090,69.0
EV32498,20.0
EV61903,64.0
EV23377,25.0
EV90957,69.0
EV40724,73.0
EV30235,69.0
EV64335,27.399999999999956
EV67922,19.0
EV42248,64.0
EV87963,30.0
EV41789,40.0
EV54872,69.0
EV47429,19.0
EV75019,27.0
EV9785,30.0
EV32689,18.0
EV17662,21.299999999999976
EV69755,73.0
EV62136,13.115000000000002
EV59402,50.0
EV68710,41.78000000000001
EV69966,64.0
EV74741,30.800000000000036
EV13893,50.0
EV42499,73.0
EV22402,73.0
EV47158,69.0
EV10410,60.19999999999988
EV11080,54.0
EV16022,16.0
EV25368,21.99799999999988
EV21439,20.0
EV6906,20.00400000000016
EV44681,36.5
EV86326,16.0
EV25910,34.5
EV43459,39.0
EV64519,90.0
EV74220,50.0
EV4010,21.299999999999976
EV51213,27.0
EV34973,102.0
EV3586,62.0
EV76265,64.0
EV18938,27.0
EV1039,50.0
EV45371,64.0
EV70336,51.57300000000003
EV3286,33.0
EV25156,40.0
EV79838,78.0
EV89763,78.0
EV29809,64.0
EV70682,18.5
EV31192,65.0
EV76378,72.0
EV40084,13.115000000000002
EV78930,21.997999999999884
EV71575,48.899999999999956
EV4050,31.5
EV16351,48.899999999999956
EV75226,70.0
EV38478,33.900000000000006
EV82482,20.0
EV13295,18.374000000000017
EV53428,85.0
EV6526,58.600000000000065
EV1883,73.0
EV85139,27.0
EV70188,73.0
EV87316,27.0
EV78886,69.0
EV45710,21.0
EV70775,73.0
EV19243,33.0
EV8605,69.0
EV17550,73.0
EV46977,69.0
EV34790,40.0
EV63521,69.0
EV84910,41.78000000000001
EV59248,73.0
EV90265,20.00400000000016
EV63941,43.0
EV48467,20.0
EV52691,65.0
EV19843,43.0
EV36028,29.997999999999735
EV39352,20.00400000000016
EV42045,50.0
EV30341,73.0
EV80286,16.364999999999956
EV58951,35.0
EV83691,29.997999999999738
EV26722,25.0
EV68124,73.0
EV46229,18.0
EV34383,73.0
EV48977,18.59999999999997
EV75285,87.41100000000006
EV89849,69.0
EV44190,73.0
EV45393,24.282999999999998
EV16788,64.0
EV4448,50.0
EV2911,57.0
EV13335,27.0
EV55571,60.0
EV27358,73.0
EV78857,28.0
EV63776,30.0
EV50632,40.0
EV51408,20.0
EV10600,64.0
EV54398,19.0
EV30058,14.5
EV91402,20.0
EV5839,73.0
EV71598,36.5
EV54379,65.0
EV10530,15.0
EV23463,42.79999999999981
EV34968,54.0
EV34214,142.0
EV77593,57.0
EV62885,40.0
EV56321,78.0
EV52127,27.0
EV49629,20.998000000000033
EV24184,20.0
EV46506,72.0
EV8592,30.0
EV41675,38.5
EV84337,60.0
EV41305,29.997999999999738
EV65613,98.3999999999998
EV58962,64.0
EV48668,21.997999999999884
EV34511,70.0
EV15250,31.5
EV21676,69.0
EV83430,37.0
EV35553,50.0
EV28757,25.0
EV30878,73.0
EV69377,27.0
EV58362,42.7999999999998
EV58882,22.299999999999986
EV42646,20.0
EV5986,90.0
EV19004,31.5
EV18244,22.856999999999974
EV14489,35.0
EV23576,24.0
EV82323,17.0
EV38628,46.74499999999991
EV69419,65.0
EV41311,50.0
EV52710,73.0
EV24736,25.0
EV11501,24.690000000000023
EV78444,65.0
EV13390,15.0
EV18129,39.0
EV19880,65.0
EV23017,96.0
EV65410,14.5
EV59861,38.0
EV57829,18.5
EV42816,24.690000000000033
EV12351,35.0
EV21011,21.299999999999976
EV21906,85.0
EV75848,64.0
EV71562,73.0
EV21721,13.115000000000002
EV22092,35.0
EV91702,50.0
EV85698,21.0
EV62966,102.0
EV28187,20.5
EV73373,73.0
EV32269,48.899999999999956
EV86404,42.7999999999998
EV13520,64.0
EV60765,19.0
EV15536,20.0
EV70617,64.0
EV18733,57.0
EV40656,50.0
EV57779,73.0
EV37840,18.5
EV80924,142.0
EV10395,18.0
EV45696,78.0
EV8588,78.0
EV64262,25.0
EV76546,19.0
EV73934,64.0
EV15493,69.0
EV87956,25.0
EV44576,16.5
EV69630,73.0
EV57196,69.0
EV86445,31.5
EV90808,96.0
EV24844,57.0
EV57462,25.0
EV43153,27.0
EV28278,69.0
EV89775,78.0
EV8567,65.0
EV16125,39.90000000000003
EV57147,20.0
EV1493,30.0
EV8540,72.0
EV77963,16.0
EV42981,35.0
EV80615,69.0
EV13648,19.0
EV23431,73.0
EV90065,64.0
EV29634,51.57300000000003
EV61669,29.997999999999735
EV12090,18.0
EV70968,30.0
EV75883,38.0
EV29755,33.88999999999988
EV12633,48.899999999999956
EV21639,30.0
EV44176,17.0
EV75722,69.0
EV30,65.0
EV33304,20.0
EV63743,25.0
EV20654,18.5
EV83064,26.427
EV5853,21.997999999999884
EV5499,73.0
EV12671,30.0
EV43638,20.0
EV44602,21.258000000000024
EV86299,64.0
EV46090,78.0
EV22587,58.600000000000065
EV23909,73.0
EV8373,50.0
EV14180,73.0
EV54839,27.39999999999996
EV47921,73.0
EV2318,31.67000000000007
EV43501,62.0
EV75275,50.0
EV29776,13.115000000000002
EV15329,25.0
EV69766,78.0
EV80000,17.0
EV3666,19.0
EV30431,41.78000000000001
EV10726,65.0
EV31059,14.5
EV17459,18.0
EV74737,64.0
EV7726,50.0
EV70327,16.0
EV33771,42.7999999999998
EV1238,64.0
EV75291,27.0
EV77765,65.0
EV73687,69.0
EV71049,24.282999999999998
EV56430,57.0
EV17853,64.0
EV34121,64.0
EV78416,16.99900000000002
EV71441,25.0
EV6816,38.5
EV19412,18.5
EV83185,57.0
EV48358,73.0
EV76966,72.0
EV25816,18.0
EV1448,29.997999999999738
EV1162,17.0
EV34425,25.0
EV72297,73.0
EV15913,73.0
EV85408,73.0
EV87934,69.0
EV11806,85.0
EV61620,73.0
EV70694,50.0
EV88982,85.0
EV66895,62.0
EV14755,72.0
EV33912,73.0
EV1704,13.115000000000002
EV87136,15.200000000000031
EV74117,65.0
EV63857,31.5
EV40707,20.0
EV69669,20.0
EV54792,19.0
EV89913,20.0
EV85076,20.0
EV91341,65.0
EV19048,21.99799999999988
EV64396,13.40000000000001
EV69310,64.0
EV28586,73.0
EV22744,50.0
EV51734,19.0
EV13153,42.0
EV71105,33.88999999999988
EV25113,73.0
EV33627,64.0
EV47541,73.0
EV6665,57.0
EV24027,20.00400000000016
EV49250,102.0
EV30066,69.0
EV6181,33.800000000000054
EV4096,50.0
EV87993,70.0
EV80450,30.0
EV18670,33.900000000000006
EV8349,31.5
EV55839,24.0
EV65116,50.0
EV79895,73.0
EV9557,18.0
EV73941,18.0
EV17770,78.0
EV64669,25.0
EV78040,35.0
EV76418,22.19999999999996
EV7864,85.0
EV7679,102.0
EV63687,21.99799999999988
EV65896,46.0
EV42814,64.0
EV21501,40.0
EV49702,90.0
EV71212,72.0
EV40610,50.0
EV62484,60.0
EV26009,24.282999999999998
EV34831,20.0
EV66611,21.99799999999988
EV24095,78.0
EV14678,73.0
EV88555,20.0
EV23932,33.88999999999988
EV88338,57.0
EV11029,50.0
EV81409,25.003999999999937
EV52088,16.0
EV52264,30.0
EV47625,27.0
EV15882,69.0
EV16271,42.7999999999998
EV43951,51.0
EV41105,72.0
EV74772,73.0
EV66370,19.0
EV15309,69.0
EV56478,69.0
EV53726,20.0
EV74193,69.0
EV36522,62.0
EV25965,15.0
EV49630,57.0
EV48366,16.0
EV70308,72.0
EV4045,54.0
EV59418,64.0
EV18549,21.0
EV33289,15.0
EV75423,73.0
EV10506,15.5
EV1048,41.78000000000001
EV36285,35.0
EV38090,64.0
EV63964,20.0
EV83755,22.856999999999974
EV36849,65.0
EV8462,43.0
EV74120,21.0
EV82856,33.0
EV39806,73.0
EV53071,16.0
EV68354,50.0
EV77460,70.0
EV43091,39.90000000000003
EV38556,18.859999999999953
EV75295,18.859999999999953
EV70555,18.859999999999953
EV9097,73.0
EV60043,73.0
EV90918,64.0
EV79033,57.0
EV4844,20.0
EV28714,21.0
EV83797,30.0
EV13271,60.19999999999988
EV87755,25.003999999999937
EV36459,15.0
EV16558,69.0
EV87203,57.0
EV41731,21.0
EV50480,15.0
EV86231,17.0
EV38360,78.0
EV43209,12.0
EV60730,57.0
EV45954,69.0
EV34778,72.0
EV41329,69.0
EV71191,69.0
EV82788,40.0
EV21320,35.0
EV45280,73.0
EV75369,24.282999999999998
EV33947,43.0
EV36408,31.5
EV53269,73.0
EV60226,36.98000000000001
EV254,25.98
EV70256,78.0
EV21718,25.0
EV33238,27.0
EV89854,69.0
EV10022,70.0
EV38885,29.997999999999735
EV50165,64.0
EV20397,33.0
EV9345,50.0
EV60834,73.0
EV45657,64.0
EV17117,28.09999999999995
EV55630,73.0
EV53461,22.856999999999974
EV57794,64.0
EV66900,35.0
EV77455,20.0
EV88244,73.0
EV2860,35.0
EV34250,25.0
EV76141,18.859999999999953
EV89283,36.5
EV40338,69.0
EV70441,72.0
EV66143,41.78000000000001
EV51231,58.600000000000065
EV40920,22.19999999999996
EV26962,64.0
EV66003,17.0
EV58189,70.0
EV45448,64.0
EV5748,37.0
EV80197,18.0
EV4455,42.7999999999998
EV68308,73.0
EV60321,25.0
EV31429,30.0
EV36040,57.0
EV78165,24.690000000000044
EV33156,20.59999999999996
EV84652,22.19999999999996
EV73401,25.003999999999937
EV54067,18.0
EV57646,69.0
EV45932,18.0
EV13115,25.0
EV2136,12.0
EV68725,60.0
EV36607,30.0
EV3335,33.900000000000006
EV78440,57.0
EV46083,41.78000000000001
EV61923,30.0
EV39236,73.0
EV71141,39.0
EV18259,18.057999999999996
EV3587,13.299999999999976
EV91067,69.0
EV14555,65.0
EV88185,58.0
EV25983,35.0
EV61514,69.0
EV20622,18.0
EV23635,42.7999999999998
EV42288,50.0
EV90624,73.0
EV47443,69.0
EV87278,25.0
EV49282,21.258000000000024
EV25112,63.399999999999885
EV62270,13.115000000000002
EV9838,54.0
EV4559,19.0
EV66904,27.0
EV62374,73.0
EV10885,25.0
EV57177,31.5
EV17592,60.0
EV50423,72.0
EV62255,40.0
EV27143,50.0
EV20454,29.997999999999738
EV26521,50.0
EV33225,43.0
EV72026,19.0
EV83269,57.0
EV27451,19.0
EV69209,13.816000000000015
EV1846,73.0
EV39230,20.00400000000016
EV30539,69.0
EV64211,16.25099999999998
EV86203,73.0
EV35368,69.0
EV55766,72.0
EV34614,31.5
EV4409,70.0
EV58662,69.0
EV33286,17.0
EV34621,57.0
EV84660,36.60000000000003
EV67287,72.0
EV18741,33.900000000000006
EV69266,21.0
EV57688,78.0
EV45054,18.374000000000017
EV30726,16.364999999999956
EV86776,64.0
EV14237,38.5
EV23574,7.0
EV19787,69.0
EV8155,26.0
EV8072,64.0
EV35028,69.0
EV67669,45.0
EV60529,73.0
EV73072,142.0
EV21719,78.0
EV76387,45.69999999999992
EV51347,142.0
EV44552,73.0
EV16896,15.0
EV33359,60.0
EV41773,18.0
EV75934,57.0
EV58296,27.0
EV2382,73.0
EV6280,69.0
EV16731,35.0
EV74968,28.199999999999974
EV6371,20.00400000000016
EV8812,102.0
EV49236,73.0
EV38354,69.0
EV13813,64.0
EV78308,16.0
EV15939,31.5
EV39838,33.0
EV62946,64.0
EV44420,25.0
EV16534,69.0
EV54647,14.5
EV52994,33.88999999999988
EV63247,14.5
EV12221,20.0
EV32471,19.0
EV7617,69.0
EV65409,29.997999999999738
EV43262,31.67000000000007
EV53291,27.0
EV42421,18.0
EV87683,15.200000000000031
EV33348,73.0
EV25575,22.19999999999996
EV77762,64.0
EV18022,16.0
EV81860,69.0
EV19764,90.0
EV67909,30.0
EV42862,16.364999999999952
EV55910,54.0
EV78924,72.0
EV80862,73.0
EV40270,73.0
EV54675,90.0
EV18586,73.0
EV36852,19.0
EV74801,78.0
EV57515,64.0
EV63091,35.0
EV11925,28.0
EV58001,64.0
EV36473,21.0
EV70049,22.856999999999974
EV41332,45.0
EV58499,72.0
EV82352,33.88999999999988
EV16010,19.0
EV57558,37.0
EV47254,21.99799999999988
EV46468,57.0
EV21712,33.900000000000006
EV87066,39.0
EV29565,90.0
EV9322,38.0
EV75084,70.0
EV74619,38.0
EV71695,64.0
EV77526,22.19999999999996
EV43032,7.0
EV31724,22.195999999999962
EV79369,25.0
EV64807,69.0
EV84559,73.0
EV30840,60.0
EV49316,57.0
EV30943,90.0
EV23164,73.0
EV14889,54.0
EV29152,50.0
EV43694,31.5
EV68495,13.299999999999976
EV31842,17.0
EV89296,35.0
EV76262,10.042000000000007
EV55121,73.0
EV3233,73.0
EV52039,43.0
EV36546,73.0
EV60465,16.0
EV6711,18.5
EV55715,69.0
EV31865,18.0
EV29747,78.0
EV73713,19.0
EV76482,16.0
EV49518,69.0
EV72810,29.997999999999738
EV87101,28.0
EV32081,65.0
EV56275,21.0
EV53990,70.0
EV78557,27.0
EV59686,60.0
EV74080,64.0
EV38947,73.0
EV80658,31.5
EV27683,33.0
EV42635,40.0
EV46597,20.0
EV74353,22.19999999999996
EV11201,20.0
EV25839,69.0
EV26593,38.0
EV28591,21.0
EV57927,24.282999999999998
EV73841,69.0
EV64192,25.0
EV80062,31.5
EV9445,78.0
EV78600,72.0
EV76714,20.0
EV25323,57.0
EV64004,24.282999999999998
EV53692,16.0
EV39260,57.0
EV26005,72.0
EV3594,21.0
EV69303,51.57
EV61754,20.00400000000016
EV80654,72.0
EV38479,16.0
EV73664,50.0
EV82599,69.0
EV6940,19.0
EV86824,57.0
EV5448,57.0
EV44117,102.0
EV50474,7.0
EV45600,39.0
EV83158,50.0
EV20422,20.5
EV85989,72.0
EV23793,19.0
EV3381,18.374000000000017
EV68906,18.057999999999996
EV1588,73.0
EV61411,33.0
EV82488,21.0
EV30514,20.00400000000016
EV19793,25.0
EV70530,69.0
EV90475,31.5
EV5617,69.0
EV25843,20.00400000000016
EV72808,54.0
EV36187,73.0
EV16625,18.057999999999996
EV65133,73.0
EV86254,18.0
EV80005,31.5
EV65600,30.0
EV63399,69.0
EV4111,19.0
EV31684,35.0
EV5525,73.0
EV78005,30.0
EV53290,18.0
EV7876,18.374000000000017
EV11042,40.0
EV90597,69.0
EV10137,57.0
EV20479,69.0
EV21640,96.0
EV64721,65.0
EV12891,69.0
EV66493,69.0
EV91140,62.0
EV30402,21.997999999999884
EV83294,73.0
EV56162,21.99799999999988
EV81062,25.0
EV65913,24.690000000000023
EV53246,64.0
EV18105,10.042000000000007
EV67673,64.0
EV24917,69.0
EV26676,54.0
EV7606,62.0
EV75515,25.0
EV57723,31.5
EV62214,15.0
EV1308,30.0
EV81057,36.5
EV36797,25.0
EV90456,73.0
EV52619,69.0
EV31211,64.0
EV86889,20.0
EV81372,18.0
EV2891,64.0
EV91202,50.0
EV10426,18.5
EV83845,59.979
EV30028,33.0
EV7286,13.115000000000002
EV10857,27.0
EV64521,40.0
EV73059,18.0
EV69864,20.0
EV82343,33.0
EV89520,27.0
EV79225,39.0
EV2520,11.899999999999999
EV51191,85.0
EV12011,42.79999999999981
EV56378,64.0
EV4087,90.0
EV12216,30.0
EV81906,73.0
EV16363,15.200000000000031
EV42479,25.0
EV42170,57.0
EV85792,57.0
EV24834,50.0
EV37645,16.364999999999956
EV36833,70.0
EV41387,20.00400000000016
EV35552,90.0
EV88251,62.0
EV83673,57.0
EV44432,105.0
EV4866,64.0
EV42886,69.0
EV9269,69.0
EV34593,142.0
EV15766,69.0
EV39206,37.41299999999998
EV76626,114.98999999999982
EV67675,102.0
EV70317,39.90000000000003
EV61834,60.0
EV68414,78.0
EV35078,21.0
EV76765,40.0
EV91344,17.0
EV68375,69.0
EV73991,59.979
EV4242,33.88999999999988
EV14760,29.997999999999735
EV37688,18.0
EV76057,30.0
EV60401,16.0
EV45568,57.0
EV71865,46.5
EV90588,13.115000000000002
EV86285,36.5
EV70620,25.0
EV55037,57.0
EV70178,15.0
EV16179,64.0
EV74953,57.0
EV43666,28.0
EV18410,69.0
EV48768,62.0
EV18996,18.0
EV39145,20.0
EV76429,78.0
EV30180,50.0
EV55253,30.0
EV57099,105.0
EV76174,69.0
EV79542,20.0
EV11187,90.0
EV80013,28.0
EV28,20.0
EV4499,15.0
EV23286,57.0
EV61289,62.0
EV20279,82.5
EV9968,22.856999999999974
EV70381,18.59999999999997
EV38754,69.0
EV56311,14.5
EV20050,73.0
EV70874,37.0
EV58802,78.0
EV409,57.0
EV90889,25.0
EV25672,16.0
EV81920,70.0
EV85949,57.0
EV71433,41.78000000000001
EV30548,68.0
EV22791,42.7999999999998
EV45382,31.5
EV68682,25.0
EV18726,64.0
EV67432,69.0
EV77920,69.0
EV7494,64.0
EV69393,73.0
EV58153,19.0
EV62309,19.0
EV74505,39.90000000000003
EV38163,20.00400000000016
EV75633,57.0
EV2674,69.0
EV19313,25.0
EV52891,9.078999999999983
EV33361,102.0
EV23664,18.0
EV817,50.0
EV45146,60.0
EV31143,20.00400000000016
EV10306,19.0
EV36979,79.25
EV64570,142.0
EV79627,64.0
EV25604,31.5
EV50356,73.0
EV61169,98.3999999999998
EV5798,24.690000000000023
EV8459,37.0
EV50611,6.899999999999988
EV35944,69.0
EV12020,33.0
EV15569,16.364999999999952
EV7437,62.0
EV82768,20.59999999999996
EV41029,20.0
EV79772,78.0
EV29681,69.0
EV32174,90.0
EV47256,78.0
EV70650,69.0
EV42386,69.0
EV55209,40.90000000000007
EV80075,17.0
EV56703,42.0
EV63025,78.0
EV67009,64.0
EV56549,69.0
EV49838,21.258000000000024
EV4990,69.0
EV82472,69.0
EV46127,72.0
EV66059,31.5
EV15171,73.0
EV14051,69.0
EV77502,18.859999999999953
EV42254,35.0
EV12888,32.400000000000055
EV14034,42.0
EV91276,18.5
EV43229,13.299999999999976
EV84692,73.0
EV8525,20.900000000000045
EV7708,18.0
EV40022,73.0
EV2684,33.900000000000006
EV76728,27.0
EV63709,29.997999999999735
EV86766,102.0
EV62982,73.0
EV12983,57.0
EV27813,30.0
EV52357,25.0
EV6736,69.0
EV38696,70.0
EV27419,16.364999999999952
EV9919,27.0
EV70461,72.0
EV8196,36.60000000000003
EV77039,64.0
EV60932,50.0
EV21630,18.0
EV17259,29.997999999999735
EV15495,40.0
EV7951,105.0
EV6970,73.0
EV31074,50.0
EV9767,73.0
EV13336,33.88999999999988
EV61433,20.0
EV23693,27.0
EV91311,60.19999999999988
EV6690,64.0
EV83355,72.0
EV15767,60.19999999999988
EV69163,72.0
EV65359,21.0
EV47699,21.0
EV55858,25.0
EV21609,40.0
EV78492,64.0
EV33693,16.0
EV65715,18.859999999999953
EV66321,78.0
EV30729,20.5
EV89750,14.5
EV45072,19.0
EV20711,51.57300000000003
EV54702,18.0
EV65215,33.0
EV68961,19.0
EV69389,69.0
EV34079,36.5
EV3682,64.0
EV18444,69.0
EV11461,26.0
EV8115,62.0
EV61600,57.0
EV6806,44.0
EV36615,73.0
EV59159,30.0
EV30713,22.856999999999974
EV16364,41.78000000000001
EV57958,33.900000000000006
EV20195,17.0
EV16469,50.0
EV22917,21.0
EV80805,25.003999999999937
EV55448,20.0
EV24147,40.0
EV81731,69.0
EV50693,20.00400000000016
EV54926,72.0
EV46678,21.0
EV16764,21.0
EV11697,57.0
EV22490,136.7999999999998
EV40670,40.0
EV17904,73.0
EV71629,27.399999999999956
EV5551,78.0
EV48893,64.0
EV89861,25.0
EV49783,21.0
EV83639,69.0
EV42996,72.0
EV43826,42.7999999999998
EV19932,57.0
EV83228,27.0
EV60889,35.0
EV29988,57.0
EV1224,69.0
EV7758,33.900000000000006
EV37936,64.0
EV37642,39.90000000000003
EV70286,50.0
